NO;JALUR;STATUS;UMUR DOKUMEN;UMUR LHP;JENIS PEMBERITAHUAN;NOMOR AJU;NOMOR DAFTAR;TANGGAL DAFTAR;ID PERUSAHAAN;NAMA PERUSAHAAN;PPJK
191;H;;725;-;30 - BC 3.0;00003084834820240213000011;600845;13-02-2024;848348967125000;PT. ANUGERAH WALET JAYA;
192;H;;725;-;30 - BC 3.0;00003053320220240213000046;600850;13-02-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
193;H;;725;-;30 - BC 3.0;00003053320220240213000047;600851;13-02-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
194;H;;725;-;30 - BC 3.0;00003021016120240213000114;600842;13-02-2024;210826228122000;SUMARTA;PUTRA INDONESIA SEJAHTERA
195;M;N;725;723;30 - BC 3.0;01010000258220240212000152;600839;13-02-2024;019751791123000;PT WASCO AGROTECH INDONESIA;PT BIROTIKA SEMESTA
196;H;;725;-;30 - BC 3.0;01010000258220240213000155;600844;13-02-2024;015168784123000;PT. SAMAWOOD UTAMA WORKS INDUSTRIES;PT BIROTIKA SEMESTA
197;H;;725;-;30 - BC 3.0;00003082068420240212000126;600835;13-02-2024;014386171641000;PT. SURI TANI PEMUKA;DIRGANTARA SUMATERA EKSPRES
198;H;;723;-;30 - BC 3.0;00003082062720240215000187;600857;15-02-2024;820627214125000;SARANA MAJU BERSAMA;
199;H;;723;-;30 - BC 3.0;00003082062720240215000190;600861;15-02-2024;820627214125000;SARANA MAJU BERSAMA;
200;H;;723;-;30 - BC 3.0;00003053202520240215000025;600866;15-02-2024;532025061124000;CV. SENTRA MAJU UTAMA;
201;H;;723;-;30 - BC 3.0;00003031479320240215000968;600863;15-02-2024;314793480125000;SAGAMI INDONESIA;
202;H;;723;-;30 - BC 3.0;01010000258220240213000156;600867;15-02-2024;015168784123000;PT. SAMAWOOD UTAMA WORKS INDUSTRIES;PT BIROTIKA SEMESTA
203;H;;723;-;30 - BC 3.0;00003092821220240215000161;600869;15-02-2024;013451828058000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
204;H;;723;-;30 - BC 3.0;01010000258220240215000161;600865;15-02-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
205;H;;722;-;30 - BC 3.0;00003092821220240212000157;600879;16-02-2024;942504838125000;PT. DAMAI WALET SENTOSA;PT. LOGISTIK EKSPRESINDO UTAMA
206;H;;722;-;30 - BC 3.0;00003092821220240212000152;600884;16-02-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
207;H;;722;-;30 - BC 3.0;00003092821220240216000164;600896;16-02-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
208;H;;722;-;30 - BC 3.0;00003092821220240212000153;600882;16-02-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
209;H;;722;-;30 - BC 3.0;00003092821220240212000154;600878;16-02-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
210;H;;722;-;30 - BC 3.0;00003053202520240215000023;600873;16-02-2024;532025061124000;CV. SENTRA MAJU UTAMA;
211;H;;722;-;30 - BC 3.0;01010000258220240216000165;600897;16-02-2024;015168784123000;PT. SAMAWOOD UTAMA WORKS INDUSTRIES;PT BIROTIKA SEMESTA
212;H;;722;-;30 - BC 3.0;00003074002520240215000054;600871;16-02-2024;014310247121000;PT PERMATA HIJAU PALM OLEO;PT. MULIA BERJAYA ABADI
213;H;;722;-;30 - BC 3.0;01010000258220240215000163;600898;16-02-2024;010617975058000;AQUAFARM NUSANTARA;PT BIROTIKA SEMESTA
214;H;;721;-;30 - BC 3.0;00003082068420240217000131;600904;17-02-2024;845961077124000;CV. CHEERA KING SEAFOOD;DIRGANTARA SUMATERA EKSPRES
215;H;;721;-;30 - BC 3.0;00003082062720240217000193;600903;17-02-2024;820627214125000;SARANA MAJU BERSAMA;
216;H;;721;-;30 - BC 3.0;00003092821220240217000166;600901;17-02-2024;315451575122000;PT CITRA KARSA YASA;PT. LOGISTIK EKSPRESINDO UTAMA
217;H;;721;-;30 - BC 3.0;01010000258220240217000171;600905;17-02-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
218;H;;720;-;30 - BC 3.0;00003053320220240218000050;600908;18-02-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
219;H;;719;-;30 - BC 3.0;00003092568520240219000050;600912;19-02-2024;925685810122000;CV. JAYA LAUT SUMATERA;
220;H;;719;-;30 - BC 3.0;00003082062720240219000195;600915;19-02-2024;820627214125000;SARANA MAJU BERSAMA;
221;H;;719;-;30 - BC 3.0;00003082062720240219000197;600914;19-02-2024;820627214125000;SARANA MAJU BERSAMA;
222;H;;719;-;30 - BC 3.0;00003090523320240219000045;600923;19-02-2024;506077619125000;PT.BUANA UTAMA MESTIKA INDAH;TAMARO TRANS LOGISTIK
223;H;;719;-;30 - BC 3.0;00003001430120240219000029;600917;19-02-2024;097054779122000;UD JUANDA AQUATIC;PT.RAYA ABADI KENCANA
224;H;;719;-;30 - BC 3.0;00003074002520240219000057;600919;19-02-2024;014310247121000;PT PERMATA HIJAU PALM OLEO;PT. MULIA BERJAYA ABADI
225;H;;719;-;30 - BC 3.0;00003001305120240219000005;600922;19-02-2024;013418892128000;PT WAHANA GRAHA MAKMUR;PT.PRIMA INTERNATIONAL CARGO
226;H;;719;-;30 - BC 3.0;01010000258220240219000174;600918;19-02-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
227;H;;718;-;30 - BC 3.0;00003084834820240219000012;600927;20-02-2024;848348967125000;PT. ANUGERAH WALET JAYA;
228;H;;718;-;30 - BC 3.0;00003090523320240220000047;600933;20-02-2024;506077619125000;PT.BUANA UTAMA MESTIKA INDAH;TAMARO TRANS LOGISTIK
229;H;;718;-;30 - BC 3.0;01010000258220240220000183;600935;20-02-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
230;H;;718;-;30 - BC 3.0;01010000258220240220000179;600928;20-02-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
231;H;;718;-;30 - BC 3.0;00003001225220240220000037;600930;20-02-2024;012252029123000;MEDAN TROPICAL CANNING&FROZENINDUSTRIES;
232;H;;717;-;30 - BC 3.0;00003082062720240221000201;600938;21-02-2024;820627214125000;SARANA MAJU BERSAMA;
233;H;;717;-;30 - BC 3.0;00003092821220240221000176;600946;21-02-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
234;H;;717;-;30 - BC 3.0;00003053320220240221000052;600940;21-02-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
235;H;;717;-;30 - BC 3.0;00003021016120240221000132;600949;21-02-2024;506077619125000;PT. BUANA UTAMA MESTIKA INDAH;PUTRA INDONESIA SEJAHTERA
236;H;;717;-;30 - BC 3.0;00003001430120240221000030;600942;21-02-2024;097054779122000;UD JUANDA AQUATIC;PT.RAYA ABADI KENCANA
237;H;;717;-;30 - BC 3.0;00003074002520240221000058;600944;21-02-2024;014310247121000;PT PERMATA HIJAU PALM OLEO;PT. MULIA BERJAYA ABADI
238;H;;717;-;30 - BC 3.0;01010000258220240221000190;600948;21-02-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
239;H;;716;-;30 - BC 3.0;00003083316220240202000004;600959;22-02-2024;833162191122000;PT.TOP RAWYALE INDONESIA;
240;H;;716;-;30 - BC 3.0;00003082062720240222000202;600956;22-02-2024;820627214125000;SARANA MAJU BERSAMA;
241;H;;716;-;30 - BC 3.0;00003082062720240222000203;600957;22-02-2024;820627214125000;SARANA MAJU BERSAMA;
242;H;;716;-;30 - BC 3.0;00003092821220240220000169;600964;22-02-2024;752518951111000;PT. MANDIRI ABADI PERMAI;LOGISTIK EKSPRESINDO UTAMA
243;H;;716;-;30 - BC 3.0;01010000258220240221000185;600950;22-02-2024;015168784123000;PT. SAMAWOOD UTAMA WORKS INDUSTRIES;PT BIROTIKA SEMESTA
244;H;;716;-;30 - BC 3.0;00003092821220240222000185;600965;22-02-2024;013451828058000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
245;H;;716;-;30 - BC 3.0;00003092821220240222000186;600966;22-02-2024;013451828058000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
246;H;;716;-;30 - BC 3.0;01010000258220240222000191;600963;22-02-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
247;H;;715;-;30 - BC 3.0;00003082062720240223000206;600974;23-02-2024;820627214125000;SARANA MAJU BERSAMA;
248;H;;715;-;30 - BC 3.0;00003082062720240222000205;600971;23-02-2024;820627214125000;SARANA MAJU BERSAMA;
249;H;;715;-;30 - BC 3.0;00003092821220240222000182;600978;23-02-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
250;H;;715;-;30 - BC 3.0;00003031192420240223000103;600983;23-02-2024;708110432125000;PT. ORI GINALNEST INDONESIA;PT. BERLIAN TRANSTAR ABADI
251;H;;715;-;30 - BC 3.0;00003090523320240223000054;600981;23-02-2024;506077619125000;PT.BUANA UTAMA MESTIKA INDAH;TAMARO TRANS LOGISTIK
252;H;;715;-;30 - BC 3.0;00003031479320240222000988;600970;23-02-2024;314793480125000;SAGAMI INDONESIA;
253;H;;715;-;30 - BC 3.0;00003031287120240223000004;600982;23-02-2024;312871254124000;PT. OPAL COFFEE INDONESIA;
254;H;;715;-;30 - BC 3.0;00003092821220240223000190;600984;23-02-2024;099092686112000;UD. ROYAL MARINE CENTRE;PT. LOGISTIK EKSPRESINDO UTAMA
255;H;;715;-;30 - BC 3.0;00003001430120240223000032;600979;23-02-2024;097054779122000;UD JUANDA AQUATIC;PT.RAYA ABADI KENCANA
256;H;;715;-;30 - BC 3.0;00003074002520240222000059;600972;23-02-2024;014892640123000;PT. NUBIKA JAYA;PT. MULIA BERJAYA ABADI
257;H;;715;-;30 - BC 3.0;01010000258220240223000197;600986;23-02-2024;014226609123000;PT. STARINDO PRIMA;PT BIROTIKA SEMESTA
258;H;;714;-;30 - BC 3.0;00003092568520240224000051;600995;24-02-2024;925685810122000;CV. JAYA LAUT SUMATERA;
259;H;;714;-;30 - BC 3.0;00003082068420240224000138;600994;24-02-2024;845961077124000;CV. CHEERA KING SEAFOOD;DIRGANTARA SUMATERA EKSPRES
260;H;;714;-;30 - BC 3.0;00003053320220240224000055;601002;24-02-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
261;H;;714;-;30 - BC 3.0;00003053202520240224000031;600992;24-02-2024;532025061124000;CV. SENTRA MAJU UTAMA;
262;H;;714;-;30 - BC 3.0;01010000258220240220000178;600996;24-02-2024;024196123059000;PT. SUMATERA SPECIALTY COFFEES;PT BIROTIKA SEMESTA
263;H;;714;-;30 - BC 3.0;01010000258220240224000204;601000;24-02-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
264;H;;712;-;30 - BC 3.0;00003092568520240226000052;601017;26-02-2024;925685810122000;CV. JAYA LAUT SUMATERA;
265;H;;712;-;30 - BC 3.0;00003082068420240226000141;601018;26-02-2024;845961077124000;CV. CHEERA KING SEAFOOD;DIRGANTARA SUMATERA EKSPRES
266;H;;712;-;30 - BC 3.0;00003092821220240226000196;601020;26-02-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
267;H;;712;-;30 - BC 3.0;00003092821220240226000195;601021;26-02-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
268;H;;712;-;30 - BC 3.0;00003053320220240226000058;601007;26-02-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
269;H;;712;-;30 - BC 3.0;00003053320220240226000059;601025;26-02-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
270;H;;712;-;30 - BC 3.0;00003090523320240226000056;601008;26-02-2024;506077619125000;PT.BUANA UTAMA MESTIKA INDAH;TAMARO TRANS LOGISTIK
271;H;;712;-;30 - BC 3.0;00003001430120240226000033;601010;26-02-2024;010692044511000;PT.SELEKTANI INDUK USAHA;PT.RAYA ABADI KENCANA
272;H;;711;-;30 - BC 3.0;00003084834820240224000013;601027;27-02-2024;848348967125000;PT. ANUGERAH WALET JAYA;
273;H;;711;-;30 - BC 3.0;00003082062720240226000210;601029;27-02-2024;820627214125000;SARANA MAJU BERSAMA;
274;H;;711;-;30 - BC 3.0;00003092821220240226000194;601041;27-02-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
275;H;;711;-;30 - BC 3.0;00003031192420240227000108;601034;27-02-2024;708110432125000;PT. ORI GINALNEST INDONESIA;PT. BERLIAN TRANSTAR ABADI
276;H;;711;-;30 - BC 3.0;00003053320220240227000062;601030;27-02-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
277;H;;711;-;30 - BC 3.0;00003053320220240227000061;601042;27-02-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
278;H;;711;-;30 - BC 3.0;00003053320220240227000064;601040;27-02-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
279;H;;711;-;30 - BC 3.0;00003074002520240227000062;601031;27-02-2024;014310247121000;PT PERMATA HIJAU PALM OLEO;PT. MULIA BERJAYA ABADI
280;H;;711;-;30 - BC 3.0;01010000258220240227000210;601036;27-02-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
281;H;;711;-;30 - BC 3.0;01010000258220240227000212;601043;27-02-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
282;H;;711;-;30 - BC 3.0;00003092821220240227000200;601038;27-02-2024;010018067092000;PT. SOCFIN INDONESIA;PT. LOGISTIK EKSPRESINDO UTAMA
283;H;;710;-;30 - BC 3.0;00003092568520240228000053;601047;28-02-2024;925685810122000;CV. JAYA LAUT SUMATERA;
284;H;;710;-;30 - BC 3.0;00003084834820240227000015;601046;28-02-2024;848348967125000;PT. ANUGERAH WALET JAYA;
285;H;;710;-;30 - BC 3.0;00003082068420240228000144;601048;28-02-2024;845961077124000;CV. CHEERA KING SEAFOOD;DIRGANTARA SUMATERA EKSPRES
286;H;;710;-;30 - BC 3.0;00003053320220240228000065;601054;28-02-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
287;H;;710;-;30 - BC 3.0;00003001430120240228000035;601050;28-02-2024;097054779122000;UD JUANDA AQUATIC;PT.RAYA ABADI KENCANA
288;H;;710;-;30 - BC 3.0;00003001127920240228000051;601044;28-02-2024;011279056123000;CV. AROMA & CO;
289;H;;709;-;30 - BC 3.0;00003082062720240229000212;601065;29-02-2024;820627214125000;SARANA MAJU BERSAMA;
290;H;;709;-;30 - BC 3.0;00003082062720240229000213;601063;29-02-2024;820627214125000;SARANA MAJU BERSAMA;
291;H;;709;-;30 - BC 3.0;00003082062720240229000214;601066;29-02-2024;820627214125000;SARANA MAJU BERSAMA;
292;H;;709;-;30 - BC 3.0;00003092821220240229000202;601071;29-02-2024;807559554125000;PT. MEGA RATU WALET;PT. LOGISTIK EKSPRESINDO UTAMA
293;H;;709;-;30 - BC 3.0;00003053320220240229000067;601075;29-02-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
294;H;;709;-;30 - BC 3.0;01010000258220240229000226;601062;29-02-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
295;H;;709;-;30 - BC 3.0;01010000258220240228000215;601061;29-02-2024;011000163092000;PT. MUSIM MAS;PT BIROTIKA SEMESTA
296;H;;708;-;30 - BC 3.0;00003084834820240229000016;601080;01-03-2024;848348967125000;PT. ANUGERAH WALET JAYA;
297;H;;708;-;30 - BC 3.0;00003092821220240229000206;601088;01-03-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
298;H;;708;-;30 - BC 3.0;00003092821220240229000205;601087;01-03-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
299;H;;708;-;30 - BC 3.0;00003031479320240229000991;601076;01-03-2024;314793480125000;SAGAMI INDONESIA;
300;H;;708;-;30 - BC 3.0;00003031479320240301000993;601079;01-03-2024;314793480125000;SAGAMI INDONESIA;
301;H;;708;-;30 - BC 3.0;00003001430120240301000037;601091;01-03-2024;097054779122000;UD JUANDA AQUATIC;PT.RAYA ABADI KENCANA
302;H;;708;-;30 - BC 3.0;00003092821220240301000207;601085;01-03-2024;060893187112000;UD. GROUPER MARINE;PT. LOGISTIK EKSPRESINDO UTAMA
303;H;;708;-;30 - BC 3.0;01010000258220240229000228;601094;01-03-2024;020266862114000;PT. TIGA MUTIARA NUSANTARA;PT BIROTIKA SEMESTA
304;H;;708;-;30 - BC 3.0;00003001564420240301000007;601086;01-03-2024;015644529113000;YAKITA MULIA;
305;H;;708;-;30 - BC 3.0;00003092821220240301000209;601081;01-03-2024;013451828058000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
306;H;;708;-;30 - BC 3.0;00003092821220240301000212;601084;01-03-2024;013451828058000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
307;H;;708;-;30 - BC 3.0;00003092821220240229000203;601078;01-03-2024;013451828058000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
308;H;;708;-;30 - BC 3.0;01010000258220240301000232;601096;01-03-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
309;H;;707;-;30 - BC 3.0;01010000258220240301000234;601103;02-03-2024;934989617112000;CV. MANDIRI KOPI;PT BIROTIKA SEMESTA
310;H;;707;-;30 - BC 3.0;00003082068420240302000155;601106;02-03-2024;845961077124000;CV. CHEERA KING SEAFOOD;DIRGANTARA SUMATERA EKSPRES
311;H;;707;-;30 - BC 3.0;00003082062720240302000217;601105;02-03-2024;820627214125000;SARANA MAJU BERSAMA;
312;H;;707;-;30 - BC 3.0;00003053320220240302000068;601110;02-03-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
313;H;;707;-;30 - BC 3.0;00003001430120240301000036;601102;02-03-2024;025286972112000;PT.SEAFOOD SUMATERA PERKASA;PT.RAYA ABADI KENCANA
314;H;;707;-;30 - BC 3.0;01010000258220240301000233;601101;02-03-2024;015168784123000;PT. SAMAWOOD UTAMA WORKS INDUSTRIES;PT BIROTIKA SEMESTA
315;H;;707;-;30 - BC 3.0;01010000258220240302000236;601108;02-03-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
316;H;;705;-;30 - BC 3.0;00003053320220240304000070;601123;04-03-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
317;H;;705;-;30 - BC 3.0;00003090523320240304000063;601119;04-03-2024;506077619125000;PT.BUANA UTAMA MESTIKA INDAH;TAMARO TRANS LOGISTIK
318;H;;705;-;30 - BC 3.0;00003021016120240304000148;601120;04-03-2024;506077619125000;PT. BUANA UTAMA MESTIKA INDAH;PUTRA INDONESIA SEJAHTERA
319;H;;705;-;30 - BC 3.0;00003092821220240304000220;601114;04-03-2024;067023663124000;UD. HALIM JAYA;PT. LOGISTIK EKSPRESINDO UTAMA
320;H;;705;-;30 - BC 3.0;00003092821220240304000221;601124;04-03-2024;023179104113000;PT. PELITA ALAM LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
321;H;;705;-;30 - BC 3.0;00003092821220240304000222;601126;04-03-2024;017275736113000;PT. KREASI FAUNA INDAH;PT. LOGISTIK EKSPRESINDO UTAMA
322;H;;705;-;30 - BC 3.0;00003001564420240304000008;601121;04-03-2024;015644529113000;YAKITA MULIA;
323;H;;705;-;30 - BC 3.0;01010000258220240304000241;601127;04-03-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
324;H;;705;-;30 - BC 3.0;00003003054820240304000008;601122;04-03-2024;012293098117000;WONGSO PAWIRO;JASA TRANS SUMATRA
325;H;;704;-;30 - BC 3.0;00003092821220240304000219;601129;05-03-2024;942504838125000;PT. DAMAI WALET SENTOSA;PT. LOGISTIK EKSPRESINDO UTAMA
326;H;;704;-;30 - BC 3.0;00003092821220240302000213;601139;05-03-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
327;H;;704;-;30 - BC 3.0;00003092821220240302000215;601142;05-03-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
328;H;;704;-;30 - BC 3.0;00003092821220240304000226;601141;05-03-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
329;H;;704;-;30 - BC 3.0;00003053320220240305000072;601146;05-03-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
330;H;;704;-;30 - BC 3.0;00003053202520240305000035;601132;05-03-2024;532025061124000;CV. SENTRA MAJU UTAMA;
331;H;;704;-;30 - BC 3.0;00003082068420240304000157;601144;05-03-2024;421254103113000;PT. SENTRAL SUMATERA KOPI;DIRGANTARA SUMATERA EKSPRES
332;H;;704;-;30 - BC 3.0;00003092821220240305000228;601138;05-03-2024;017275736113000;PT. KREASI FAUNA INDAH;PT. LOGISTIK EKSPRESINDO UTAMA
333;H;;704;-;30 - BC 3.0;01010000258220240229000229;601137;05-03-2024;015168784123000;PT. SAMAWOOD UTAMA WORKS INDUSTRIES;PT BIROTIKA SEMESTA
334;H;;704;-;30 - BC 3.0;01010000258220240305000245;601147;05-03-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
335;H;;704;-;30 - BC 3.0;01010000258220240305000243;601136;05-03-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
336;H;;703;-;30 - BC 3.0;00003092568520240306000056;601152;06-03-2024;925685810122000;CV. JAYA LAUT SUMATERA;
337;H;;703;-;30 - BC 3.0;00003053320220240306000073;601156;06-03-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
338;H;;703;-;30 - BC 3.0;00003053202520240306000037;601153;06-03-2024;532025061124000;CV. SENTRA MAJU UTAMA;
339;H;;703;-;30 - BC 3.0;00003074002520240305000071;601148;06-03-2024;014310247121000;PT PERMATA HIJAU PALM OLEO;PT. MULIA BERJAYA ABADI
340;H;;703;-;30 - BC 3.0;00003074002520240305000070;601149;06-03-2024;014310247121000;PT PERMATA HIJAU PALM OLEO;PT. MULIA BERJAYA ABADI
341;H;;703;-;30 - BC 3.0;01010000258220240306000247;601150;06-03-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
342;H;;703;-;30 - BC 3.0;01010000258220240306000248;601154;06-03-2024;010617975058000;PT AQUAFARM NUSANTARA;PT BIROTIKA SEMESTA
343;H;;702;-;30 - BC 3.0;00003082062720240307000222;601167;07-03-2024;820627214125000;SARANA MAJU BERSAMA;
344;H;;702;-;30 - BC 3.0;00003092821220240307000232;601165;07-03-2024;807559554125000;PT. MEGA RATU WALET;PT. LOGISTIK EKSPRESINDO UTAMA
345;H;;702;-;30 - BC 3.0;00003053202520240306000038;601161;07-03-2024;532025061124000;CV. SENTRA MAJU UTAMA;
346;H;;702;-;30 - BC 3.0;00003082068420240307000159;601159;07-03-2024;420488702125000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
347;H;;702;-;30 - BC 3.0;00003074002520240307000074;601164;07-03-2024;014310247121000;PT PERMATA HIJAU PALM OLEO;PT. MULIA BERJAYA ABADI
348;H;;702;-;30 - BC 3.0;00003074002520240306000073;601163;07-03-2024;014310247121000;PT PERMATA HIJAU PALM OLEO;PT. MULIA BERJAYA ABADI
349;H;;702;-;30 - BC 3.0;00003092821220240307000238;601157;07-03-2024;013451828058000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
350;H;;702;-;30 - BC 3.0;01010000258220240307000256;601171;07-03-2024;013107743062000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
351;H;;702;-;30 - BC 3.0;00003001363120240229000572;601168;07-03-2024;011157492123000;PT. KARIMUN KENCANA AROMATICS;PT. MONANG SIANIPAR ABADI
352;H;;701;-;30 - BC 3.0;00003092821220240307000243;601181;08-03-2024;942504838125000;PT. DAMAI WALET SENTOSA;PT. LOGISTIK EKSPRESINDO UTAMA
353;H;;701;-;30 - BC 3.0;00003084834820240307000018;601173;08-03-2024;848348967125000;PT. ANUGERAH WALET JAYA;
354;H;;701;-;30 - BC 3.0;00003092821220240307000237;601196;08-03-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
355;H;;701;-;30 - BC 3.0;00003092821220240307000234;601192;08-03-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
356;H;;701;-;30 - BC 3.0;00003092821220240307000231;601184;08-03-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
357;H;;701;-;30 - BC 3.0;00003092821220240307000240;601197;08-03-2024;800480121125001;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
358;H;;701;-;30 - BC 3.0;00003053320220240308000074;601198;08-03-2024;533202974125000;PT. MARTAMBA TAMBA REZEKI;
359;H;;701;-;30 - BC 3.0;00003090523320240308000068;601182;08-03-2024;506077619125000;PT.BUANA UTAMA MESTIKA INDAH;TAMARO TRANS LOGISTIK
360;H;;701;-;30 - BC 3.0;00003092821220240308000244;601191;08-03-2024;099092686112000;UD. ROYAL MARINE CENTRE;PT. LOGISTIK EKSPRESINDO UTAMA
